date,xndx_close,xndx_ret,tqqq_close,vxn,rv252,base_alloc,risk_on_override,circuit_cash,target_alloc_tqqq,action,cash_value,tqqq_value,equity
2019-10-08,8795.0688,-0.015645,6.9317,0.2340,0.2254,0.4000,0,0,0.4000,TRADE,19485909759.43,12990606506.29,32476516265.72
2019-10-09,8894.9846,+0.011360,7.1418,0.2188,0.2256,0.8000,0,0,0.8000,TRADE,6574228038.92,26296912155.69,32871140194.61
2019-10-10,8952.6223,+0.006480,7.2981,0.2100,0.2257,0.8000,0,0,0.8000,HOLD,6574554679.37,26872593045.45,33447147724.82
2019-10-11,9072.3467,+0.013373,7.5714,0.1944,0.2214,1.0000,0,0,1.0000,TRADE,0.00,34453823409.11,34453823409.11
2019-10-14,9070.5641,-0.000196,7.5798,0.1861,0.2211,1.0000,0,0,1.0000,HOLD,0.00,34491841319.02,34491841319.02
2019-10-15,9186.8238,+0.012817,7.8674,0.1718,0.2198,1.0000,0,0,1.0000,HOLD,0.00,35800706750.38,35800706750.38
2019-10-16,9160.6356,-0.002851,7.8089,0.1758,0.2194,1.0000,0,0,1.0000,HOLD,0.00,35534577042.99,35534577042.99
2019-10-17,9186.0057,+0.002769,7.8626,0.1739,0.2176,1.0000,0,0,1.0000,HOLD,0.00,35778971381.38,35778971381.38
2019-10-18,9100.8177,-0.009274,7.6371,0.1782,0.2178,1.0000,0,0,1.0000,HOLD,0.00,34752526877.50,34752526877.50
2019-10-21,9183.9091,+0.009130,7.8388,0.1739,0.2167,1.0000,0,0,1.0000,HOLD,0.00,35670353122.29,35670353122.29
2019-10-22,9107.9018,-0.008276,7.6574,0.1834,0.2169,1.0000,0,0,1.0000,HOLD,0.00,34844856086.64,34844856086.64
2019-10-23,9125.0857,+0.001887,7.6932,0.1778,0.2169,1.0000,0,0,1.0000,HOLD,0.00,35007781305.60,35007781305.60
2019-10-24,9214.5654,+0.009806,7.9140,0.1735,0.2170,1.0000,0,0,1.0000,HOLD,0.00,36012501290.25,36012501290.25
2019-10-25,9286.8533,+0.007845,8.0942,0.1617,0.2118,1.0000,0,0,1.0000,HOLD,0.00,36832565025.84,36832565025.84
2019-10-28,9381.0632,+0.010144,8.3412,0.1681,0.2095,1.0000,0,0,1.0000,HOLD,0.00,37956776378.74,37956776378.74
2019-10-29,9308.0098,-0.007787,8.1491,0.1747,0.2083,1.0000,0,0,1.0000,HOLD,0.00,37082397003.65,37082397003.65
2019-10-30,9350.0952,+0.004521,8.2637,0.1671,0.2072,1.0000,0,0,1.0000,HOLD,0.00,37603768120.61,37603768120.61
2019-10-31,9351.5680,+0.000158,8.2696,0.1736,0.2068,1.0000,0,0,1.0000,HOLD,0.00,37630925940.36,37630925940.36
2019-11-01,9441.0305,+0.009567,8.4940,0.1627,0.2058,1.0000,0,0,1.0000,HOLD,0.00,38651939314.32,38651939314.32
2019-11-04,9498.3810,+0.006075,8.6456,0.1656,0.2054,1.0000,0,0,1.0000,HOLD,0.00,39341673290.11,39341673290.11
2019-11-05,9497.8630,-0.000055,8.6563,0.1708,0.2048,1.0000,0,0,1.0000,HOLD,0.00,39390542610.11,39390542610.11
2019-11-06,9483.0006,-0.001565,8.6014,0.1645,0.2048,1.0000,0,0,1.0000,HOLD,0.00,39140714972.12,39140714972.12
2019-11-07,9514.0828,+0.003278,8.6885,0.1666,0.2047,1.0000,0,0,1.0000,HOLD,0.00,39537185289.07,39537185289.07
2019-11-08,9556.2497,+0.004432,8.7912,0.1617,0.2026,1.0000,0,0,1.0000,HOLD,0.00,40004232086.91,40004232086.91
2019-11-11,9540.0746,-0.001693,8.7542,0.1604,0.2025,1.0000,0,0,1.0000,HOLD,0.00,39835869228.53,39835869228.53
2019-11-12,9565.9264,+0.002710,8.8258,0.1586,0.2017,1.0000,0,0,1.0000,HOLD,0.00,40161732685.89,40161732685.89
2019-11-13,9561.4405,-0.000469,8.8127,0.1624,0.1993,1.0000,0,0,1.0000,HOLD,0.00,40101983746.80,40101983746.80
2019-11-14,9560.6100,-0.000087,8.8103,0.1585,0.1993,1.0000,0,0,1.0000,HOLD,0.00,40091134505.94,40091134505.94
2019-11-15,9627.9958,+0.007048,8.9762,0.1457,0.1992,1.0000,0,0,1.0000,HOLD,0.00,40846020342.64,40846020342.64
2019-11-18,9643.1658,+0.001576,9.0227,0.1494,0.1985,1.0000,0,0,1.0000,HOLD,0.00,41057836580.67,41057836580.67
2019-11-19,9655.0436,+0.001232,9.0597,0.1525,0.1984,1.0000,0,0,1.0000,HOLD,0.00,41226203779.32,41226203779.32
2019-11-20,9595.6392,-0.006153,8.9010,0.1561,0.1956,1.0000,0,0,1.0000,HOLD,0.00,40503887363.35,40503887363.35
2019-11-21,9574.6325,-0.002189,8.8317,0.1607,0.1948,1.0000,0,0,1.0000,HOLD,0.00,40188890505.64,40188890505.64
2019-11-22,9582.1695,+0.000787,8.8556,0.1560,0.1947,1.0000,0,0,1.0000,HOLD,0.00,40297504425.38,40297504425.38
2019-11-25,9697.8631,+0.012074,9.1623,0.1508,0.1948,1.0000,0,0,1.0000,HOLD,0.00,41693254916.97,41693254916.97
2019-11-26,9714.0098,+0.001665,9.2172,0.1478,0.1936,1.0000,0,0,1.0000,HOLD,0.00,41943078215.60,41943078215.60
2019-11-27,9782.6261,+0.007064,9.4034,0.1486,0.1936,1.0000,0,0,1.0000,HOLD,0.00,42790308450.12,42790308450.12
2019-11-29,9735.2298,-0.004845,9.2781,0.1584,0.1913,1.0000,0,0,1.0000,HOLD,0.00,42220059333.53,42220059333.53
2019-12-02,9625.9254,-0.011228,8.9797,0.1807,0.1917,1.0000,0,0,1.0000,HOLD,0.00,40862324581.72,40862324581.72
2019-12-03,9562.7628,-0.006562,8.7780,0.1916,0.1917,1.0000,0,0,1.0000,HOLD,0.00,39944496167.25,39944496167.25
2019-12-04,9611.9941,+0.005148,8.9081,0.1833,0.1911,1.0000,0,0,1.0000,HOLD,0.00,40536469803.52,40536469803.52
2019-12-05,9627.8837,+0.001653,8.9547,0.1797,0.1870,1.0000,0,0,1.0000,HOLD,0.00,40748268682.75,40748268682.75
2019-12-06,9730.9839,+0.010709,9.2316,0.1644,0.1872,1.0000,0,0,1.0000,HOLD,0.00,42008243095.50,42008243095.50
2019-12-09,9690.8616,-0.004123,9.1182,0.1815,0.1841,1.0000,0,0,1.0000,HOLD,0.00,41492309618.41,41492309618.41
2019-12-10,9681.2485,-0.000992,9.0979,0.1802,0.1838,1.0000,0,0,1.0000,HOLD,0.00,41399986918.77,41399986918.77
2019-12-11,9737.2392,+0.005783,9.2351,0.1741,0.1839,1.0000,0,0,1.0000,HOLD,0.00,42024542994.76,42024542994.76
2019-12-12,9813.0722,+0.007788,9.4464,0.1655,0.1838,1.0000,0,0,1.0000,HOLD,0.00,42985816109.71,42985816109.71
2019-12-13,9837.3094,+0.002470,9.5311,0.1509,0.1838,1.0000,0,0,1.0000,HOLD,0.00,43371419826.55,43371419826.55
2019-12-16,9933.0733,+0.009735,9.8044,0.1402,0.1821,1.0000,0,0,1.0000,HOLD,0.00,44615098679.85,44615098679.85
2019-12-17,9939.2921,+0.000626,9.8176,0.1442,0.1805,1.0000,0,0,1.0000,HOLD,0.00,44674843279.13,44674843279.13
2019-12-18,9944.9993,+0.000574,9.8402,0.1475,0.1805,1.0000,0,0,1.0000,HOLD,0.00,44778019559.45,44778019559.45
2019-12-19,10015.3130,+0.007070,10.0407,0.1442,0.1789,1.0000,0,0,1.0000,HOLD,0.00,45690410334.51,45690410334.51
2019-12-20,10059.8302,+0.004445,10.1601,0.1447,0.1781,1.0000,0,0,1.0000,HOLD,0.00,46233510310.52,46233510310.52
2019-12-23,10080.1344,+0.002018,10.2353,0.1516,0.1749,1.0000,0,0,1.0000,HOLD,0.00,46575656308.80,46575656308.80
2019-12-24,10084.4388,+0.000427,10.2485,0.1514,0.1730,1.0000,0,0,1.0000,HOLD,0.00,46635965068.78,46635965068.78
2019-12-26,10175.8580,+0.009065,10.5148,0.1507,0.1630,1.0000,0,0,1.0000,HOLD,0.00,47847499791.21,47847499791.21
2019-12-27,10167.3557,-0.000836,10.4837,0.1636,0.1630,1.0000,0,0,1.0000,HOLD,0.00,47706251354.90,47706251354.90
2019-12-30,10096.9191,-0.006928,10.2748,0.1790,0.1632,1.0000,0,0,1.0000,HOLD,0.00,46755497664.57,46755497664.57
2019-12-31,10123.9830,+0.002680,10.3333,0.1689,0.1631,1.0000,0,0,1.0000,HOLD,0.00,47021707656.45,47021707656.45
2020-01-02,10287.2917,+0.016131,10.8455,0.1600,0.1637,1.0000,0,0,1.0000,HOLD,0.00,49352411004.44,49352411004.44
2020-01-03,10196.4860,-0.008827,10.5506,0.1695,0.1602,1.0000,0,0,1.0000,HOLD,0.00,48010494445.36,48010494445.36
2020-01-06,10259.8078,+0.006210,10.7512,0.1719,0.1545,1.0000,1,0,1.0000,HOLD,0.00,48923219377.39,48923219377.39
2020-01-07,10258.5063,-0.000127,10.7380,0.1715,0.1543,1.0000,1,0,1.0000,HOLD,0.00,48863461758.66,48863461758.66
2020-01-08,10334.9497,+0.007452,10.9852,0.1693,0.1542,1.0000,1,0,1.0000,HOLD,0.00,49988059344.47,49988059344.47
2020-01-09,10424.7002,+0.008684,11.2622,0.1604,0.1542,1.0000,1,0,1.0000,HOLD,0.00,51248489425.32,51248489425.32
2020-01-10,10398.0358,-0.002558,11.1702,0.1648,0.1543,1.0000,1,0,1.0000,HOLD,0.00,50830160058.11,50830160058.11
2020-01-13,10518.6498,+0.011600,11.5606,0.1557,0.1546,1.0000,1,0,1.0000,HOLD,0.00,52606718902.64,52606718902.64
2020-01-14,10475.4811,-0.004104,11.4257,0.1583,0.1543,1.0000,1,0,1.0000,HOLD,0.00,51992799422.12,51992799422.12
2020-01-15,10478.0864,+0.000249,11.4329,0.1554,0.1532,1.0000,1,0,1.0000,HOLD,0.00,52025407900.26,52025407900.26
2020-01-16,10581.6793,+0.009887,11.7517,0.1495,0.1535,1.0000,1,0,1.0000,HOLD,0.00,53475981775.84,53475981775.84
2020-01-17,10638.1922,+0.005341,11.9272,0.1497,0.1534,1.0000,1,0,1.0000,HOLD,0.00,54274611751.49,54274611751.49
2020-01-21,10629.9529,-0.000775,11.9212,0.1622,0.1532,1.0000,1,0,1.0000,HOLD,0.00,54247458271.56,54247458271.56
2020-01-22,10655.4038,+0.002394,12.0024,0.1649,0.1516,1.0000,1,0,1.0000,HOLD,0.00,54616883600.72,54616883600.72
2020-01-23,10688.3482,+0.003092,12.1134,0.1623,0.1516,1.0000,1,0,1.0000,HOLD,0.00,55122150104.55,55122150104.55
2020-01-24,10600.7760,-0.008193,11.7994,0.1807,0.1518,1.0000,1,0,1.0000,HOLD,0.00,53693292069.49,53693292069.49
2020-01-27,10381.2699,-0.020707,11.0699,0.2146,0.1530,1.0000,1,0,1.0000,HOLD,0.00,50373797592.33,50373797592.33
2020-01-28,10542.1742,+0.015499,11.5845,0.1961,0.1530,1.0000,1,0,1.0000,HOLD,0.00,52715376219.60,52715376219.60
2020-01-29,10554.5600,+0.001175,11.6263,0.1957,0.1526,1.0000,1,0,1.0000,HOLD,0.00,52905520013.87,52905520013.87
2020-01-30,10595.6679,+0.003895,11.7576,0.1775,0.1506,1.0000,1,0,1.0000,HOLD,0.00,53503148274.76,53503148274.76
2020-01-31,10428.2498,-0.015801,11.1798,0.2133,0.1509,1.0000,1,0,1.0000,HOLD,0.00,50873635135.92,50873635135.92
2020-02-03,10584.4973,+0.014983,11.6932,0.2040,0.1515,1.0000,1,0,1.0000,HOLD,0.00,53209771783.96,53209771783.96
2020-02-04,10825.5786,+0.022777,12.4919,0.1845,0.1526,1.0000,1,0,1.0000,HOLD,0.00,56844371611.43,56844371611.43
2020-02-05,10864.9017,+0.003632,12.6364,0.1852,0.1524,1.0000,1,0,1.0000,HOLD,0.00,57501757490.59,57501757490.59
2020-02-06,10957.8536,+0.008555,12.9444,0.1841,0.1525,1.0000,1,0,1.0000,HOLD,0.00,58903436007.29,58903436007.29
2020-02-07,10908.9416,-0.004464,12.7772,0.1942,0.1519,1.0000,1,0,1.0000,HOLD,0.00,58142839130.67,58142839130.67
2020-02-10,11043.5692,+0.012341,13.2381,0.1931,0.1523,1.0000,1,0,1.0000,HOLD,0.00,60239932285.30,60239932285.30
2020-02-11,11044.8214,+0.000113,13.2476,0.1966,0.1523,1.0000,1,0,1.0000,HOLD,0.00,60283403023.74,60283403023.74
2020-02-12,11155.4568,+0.010017,13.6357,0.1804,0.1519,1.0000,1,0,1.0000,HOLD,0.00,62049086588.99,62049086588.99
2020-02-13,11136.2430,-0.001722,13.5831,0.1846,0.1519,1.0000,1,0,1.0000,HOLD,0.00,61810047435.84,61810047435.84
2020-02-14,11168.7354,+0.002918,13.6751,0.1795,0.1519,1.0000,1,0,1.0000,HOLD,0.00,62228385482.67,62228385482.67
2020-02-18,11176.6486,+0.000709,13.6989,0.1912,0.1519,1.0000,1,0,1.0000,HOLD,0.00,62337038459.82,62337038459.82
2020-02-19,11283.7896,+0.009586,14.0953,0.1858,0.1521,1.0000,1,0,1.0000,HOLD,0.00,64140759463.45,64140759463.45
2020-02-20,11178.5106,-0.009330,13.6942,0.2033,0.1525,1.0000,1,0,1.0000,HOLD,0.00,62315305260.50,62315305260.50
2020-02-21,10968.1931,-0.018814,12.9110,0.2246,0.1537,1.0000,1,0,1.0000,HOLD,0.00,58751329650.95,58751329650.95
2020-02-24,10542.0816,-0.038850,11.4233,0.2923,0.1589,1.0000,1,0,1.0000,HOLD,0.00,51981941501.63,51981941501.63
2020-02-25,10257.8903,-0.026958,10.4993,0.3103,0.1614,1.0000,0,0,1.0000,HOLD,0.00,47776875573.28,47776875573.28
2020-02-26,10303.1956,+0.004417,10.6437,0.3038,0.1614,1.0000,0,0,1.0000,HOLD,0.00,48434248433.00,48434248433.00
2020-02-27,9796.4848,-0.049180,9.0522,0.4100,0.1693,0.4000,0,0,0.4000,TRADE,24715323958.96,16476882639.30,41192206598.26
2020-02-28,9825.8595,+0.002998,9.1931,0.4313,0.1693,0.4000,0,1,0.0000,TRADE,41449697310.08,0.00,41449697310.08
2020-03-02,10309.0840,+0.049179,10.4479,0.3510,0.1756,0.0000,0,0,0.0000,HOLD,41455038355.47,0.00,41455038355.47
2020-03-03,9980.0647,-0.031915,9.4641,0.3933,0.1788,0.0000,0,0,0.0000,HOLD,41455774213.47,0.00,41455774213.47
2020-03-04,10392.8657,+0.041363,10.6127,0.3354,0.1831,0.0000,0,0,0.0000,HOLD,41456510084.54,0.00,41456510084.54
2020-03-05,10072.0447,-0.030869,9.6814,0.4140,0.1858,0.0000,0,0,0.0000,HOLD,41457245968.67,0.00,41457245968.67
2020-03-06,9907.9012,-0.016297,9.1740,0.4397,0.1862,0.0000,0,0,0.0000,HOLD,41457981865.86,0.00,41457981865.86
2020-03-09,9231.6088,-0.068258,7.3103,0.5368,0.1994,0.0000,0,0,0.0000,HOLD,41460189635.81,0.00,41460189635.81
2020-03-10,9724.3603,+0.053377,8.4481,0.4743,0.2049,0.0000,0,1,0.0000,HOLD,41460925585.26,0.00,41460925585.26
2020-03-11,9299.0820,-0.043733,7.3617,0.5070,0.2098,0.0000,0,0,0.0000,HOLD,41461661547.76,0.00,41461661547.76
2020-03-12,8439.1160,-0.092479,5.3439,0.6783,0.2311,0.0000,0,0,0.0000,HOLD,41462397523.34,0.00,41462397523.34
2020-03-13,9289.2418,+0.100736,6.7862,0.5184,0.2502,0.0000,0,1,0.0000,HOLD,41463133511.97,0.00,41463133511.97
2020-03-16,8156.6957,-0.121920,4.4473,0.8008,0.2819,0.0000,0,0,0.0000,HOLD,41465341556.27,0.00,41465341556.27
2020-03-17,8683.6845,+0.064608,5.1720,0.7155,0.2887,0.0000,0,1,0.0000,HOLD,41466077597.16,0.00,41466077597.16
2020-03-18,8336.5508,-0.039975,4.6933,0.7422,0.2916,0.0000,0,0,0.0000,HOLD,41466813651.12,0.00,41466813651.12
2020-03-19,8468.2443,+0.015797,4.8019,0.6912,0.2920,0.0000,0,0,0.0000,HOLD,41467549718.15,0.00,41467549718.15
2020-03-20,8127.8710,-0.040194,4.2396,0.6385,0.2944,0.0000,0,0,0.0000,HOLD,41468285798.24,0.00,41468285798.24
2020-03-23,8142.5438,+0.001805,4.2527,0.5836,0.2936,0.0000,0,0,0.0000,HOLD,41470494116.91,0.00,41470494116.91
2020-03-24,8778.2814,+0.078076,5.2007,0.5695,0.3030,0.0000,0,0,0.0000,HOLD,41471230249.27,0.00,41471230249.27
2020-03-25,8680.4220,-0.011148,5.0801,0.6099,0.3032,0.0000,0,0,0.0000,HOLD,41471966394.69,0.00,41471966394.69
2020-03-26,9177.2339,+0.057234,5.9075,0.5760,0.3082,0.1000,0,0,0.1000,TRADE,37325432297.86,4147270255.32,41472702553.18
2020-03-27,8818.4298,-0.039097,5.2938,0.6138,0.3108,0.0000,0,0,0.0000,TRADE,41042544903.21,0.00,41042544903.21
2020-03-30,9168.3675,+0.039683,5.8502,0.5504,0.3131,0.1000,0,0,0.1000,TRADE,36940257494.83,4104473054.98,41044730549.81
2020-03-31,9081.8173,-0.009440,5.6878,0.5129,0.3130,0.0000,0,0,0.0000,TRADE,40931466066.14,0.00,40931466066.14
2020-04-01,8701.4909,-0.041878,4.9822,0.5429,0.3159,0.0000,0,0,0.0000,HOLD,40932192630.34,0.00,40932192630.34
2020-04-02,8877.2289,+0.020196,5.2771,0.4891,0.3164,0.0000,0,0,0.0000,HOLD,40932248687.86,0.00,40932248687.86
2020-04-03,8752.1976,-0.014084,5.0646,0.4487,0.3168,0.0000,0,0,0.0000,HOLD,40932304745.46,0.00,40932304745.46
2020-04-06,9395.7546,+0.073531,6.1248,0.4293,0.3245,0.1000,0,0,0.1000,TRADE,36839225626.85,4093247291.87,40932472918.72
2020-04-07,9358.1375,-0.004004,6.1128,0.4469,0.3246,0.1000,0,0,0.1000,HOLD,36839276078.96,4085269250.00,40924545328.96
2020-04-08,9567.6791,+0.022391,6.5032,0.4234,0.3253,0.2000,0,0,0.2000,TRADE,32948407822.70,8237101955.68,41185509778.38
2020-04-09,9578.2862,+0.001109,6.5271,0.4136,0.3252,0.7000,0,0,0.7000,TRADE,12364739786.08,28851059500.85,41215799286.92
2020-04-13,9687.8160,+0.011435,6.7540,0.4134,0.3254,0.7000,0,0,0.7000,HOLD,12364807521.33,29853747511.82,42218555033.15
2020-04-14,10106.0444,+0.043171,7.6303,0.3833,0.3280,0.7000,0,0,0.7000,HOLD,12364824455.20,33727296096.89,46092120552.09
2020-04-15,9989.5488,-0.011527,7.3772,0.4085,0.3283,0.7000,0,0,0.7000,HOLD,12364841389.09,32608504905.96,44973346295.05
2020-04-16,10182.4038,+0.019306,7.7724,0.4036,0.3288,0.7000,0,0,0.7000,HOLD,12364858323.01,34355300799.28,46720159122.30
2020-04-17,10269.1184,+0.008516,7.9670,0.3837,0.3289,0.7000,0,0,0.7000,HOLD,12364875256.95,35215499214.99,47580374471.95
2020-04-20,10145.9905,-0.011990,7.7091,0.4385,0.3291,0.7000,0,0,0.7000,HOLD,12364926058.91,34075595097.70,46440521156.62
2020-04-21,9769.8581,-0.037072,6.8566,0.4537,0.3313,0.7000,0,0,0.7000,HOLD,12364942992.95,30307596390.73,42672539383.68
2020-04-22,10074.0471,+0.031135,7.4631,0.4237,0.3325,0.7000,0,0,0.7000,HOLD,12364959927.00,32988474350.08,45353434277.09
2020-04-23,10047.1465,-0.002670,7.4142,0.4166,0.3325,0.7000,0,0,0.7000,HOLD,12364976861.08,32772098996.96,45137075858.04
2020-04-24,10215.9827,+0.016804,7.7724,0.3650,0.3328,0.6000,0,0,0.6000,TRADE,18688117837.79,28032176756.68,46720294594.47
2020-04-27,10275.5062,+0.005827,7.9240,0.3526,0.3329,0.6000,0,0,0.6000,HOLD,18688194619.24,28579037016.43,47267231635.67
2020-04-28,10089.4089,-0.018111,7.4954,0.3661,0.3334,0.7000,0,0,0.7000,TRADE,13716419608.94,32004979087.53,45721398696.47
2020-04-29,10444.2186,+0.035167,8.2750,0.3285,0.3350,0.7000,0,0,0.7000,HOLD,13716438393.87,35333947162.51,49050385556.38
2020-04-30,10465.2101,+0.002010,8.3299,0.3528,0.3350,0.7000,0,0,0.7000,HOLD,13716457178.83,35568442186.11,49284899364.94
2020-05-01,10137.9045,-0.031276,7.5825,0.3776,0.3366,0.6000,0,0,0.6000,TRADE,18437440446.96,27656160670.45,46093601117.41
2020-05-04,10272.7149,+0.013298,7.8500,0.3686,0.3364,0.6000,0,0,0.6000,HOLD,18437516198.49,28631599442.80,47069115641.29
2020-05-05,10384.9376,+0.010924,8.1007,0.3537,0.3365,0.7000,0,0,0.7000,TRADE,14395081585.15,33588523698.69,47983605283.84
2020-05-06,10449.6386,+0.006230,8.2607,0.3560,0.3359,0.8000,0,0,0.8000,TRADE,9729395576.70,38917582306.81,48646977883.51
2020-05-07,10586.3550,+0.013083,8.5830,0.3358,0.3362,0.8000,0,0,0.8000,HOLD,9729408901.32,40436267957.49,50165676858.81
2020-05-08,10727.3993,+0.013323,8.9293,0.3064,0.3363,0.9000,0,0,0.9000,TRADE,5179687006.84,46617183061.58,51796870068.42
2020-05-11,10818.9378,+0.008533,9.1513,0.2882,0.3364,0.9000,0,0,0.9000,HOLD,5179708287.95,47776532072.92,52956240360.87
2020-05-12,10602.0904,-0.020043,8.6069,0.3330,0.3352,0.8000,0,0,0.8000,TRADE,10022792371.85,40091169487.42,50113961859.27
2020-05-13,10471.3503,-0.012332,8.2810,0.3612,0.3353,0.9000,0,0,0.9000,TRADE,4859574325.65,43736168930.89,48595743256.55
2020-05-14,10581.8083,+0.010549,8.5556,0.3379,0.3352,0.9000,0,0,0.9000,HOLD,4859580980.95,45186487115.85,50046068096.79
2020-05-15,10650.7844,+0.006518,8.7024,0.3349,0.3351,0.9000,0,0,0.9000,HOLD,4859587636.25,45962072720.97,50821660357.21
2020-05-18,10859.4181,+0.019589,9.2063,0.3022,0.3354,0.9000,0,0,0.9000,HOLD,4859607602.21,48623090602.30,53482698204.50
2020-05-19,10821.1794,-0.003521,9.1358,0.3074,0.3350,1.0000,0,0,1.0000,TRADE,-0.00,53110652241.10,53110652241.10
2020-05-20,11042.1007,+0.020416,9.6707,0.2912,0.3354,1.0000,0,0,1.0000,HOLD,-0.00,56220109416.63,56220109416.63
2020-05-21,10917.5652,-0.011278,9.3734,0.3073,0.3356,1.0000,0,0,1.0000,HOLD,-0.00,54491854563.21,54491854563.21
2020-05-22,10959.4714,+0.003838,9.4582,0.2936,0.3352,1.0000,0,0,1.0000,HOLD,-0.00,54984662726.48,54984662726.48
2020-05-26,10931.5178,-0.002551,9.4188,0.2942,0.3352,1.0000,0,0,1.0000,HOLD,-0.00,54755617369.76,54755617369.76
2020-05-27,10992.2834,+0.005559,9.5513,0.2952,0.3352,1.0000,0,0,1.0000,HOLD,-0.00,55526037619.22,55526037619.22
2020-05-28,10963.8459,-0.002587,9.4904,0.2968,0.3351,1.0000,0,0,1.0000,HOLD,-0.00,55172065992.38,55172065992.38
2020-05-29,11125.5928,+0.014753,9.8820,0.2796,0.3354,1.0000,0,0,1.0000,HOLD,-0.00,57448620378.36,57448620378.36
2020-06-01,11176.0803,+0.004538,10.0038,0.2899,0.3349,1.0000,0,0,1.0000,HOLD,-0.00,58156580264.92,58156580264.92
2020-06-02,11244.0989,+0.006086,10.2032,0.2768,0.3342,1.0000,0,0,1.0000,HOLD,-0.00,59315700679.63,59315700679.63
2020-06-03,11300.1180,+0.004982,10.3417,0.2745,0.3332,1.0000,0,0,1.0000,HOLD,-0.00,60120810658.01,60120810658.01
2020-06-04,11214.6198,-0.007566,10.1315,0.2743,0.3333,1.0000,0,0,1.0000,HOLD,-0.00,58899246512.70,58899246512.70
2020-06-05,11441.3959,+0.020221,10.7321,0.2553,0.3338,1.0000,0,0,1.0000,HOLD,-0.00,62390445948.46,62390445948.46
2020-06-08,11531.2210,+0.007851,10.9709,0.2680,0.3333,1.0000,0,0,1.0000,HOLD,-0.00,63778600631.30,63778600631.30
2020-06-09,11607.6803,+0.006631,11.2156,0.2870,0.3332,1.0000,0,0,1.0000,HOLD,-0.00,65201461675.95,65201461675.95
2020-06-10,11755.6787,+0.012750,11.6203,0.2932,0.3334,1.0000,0,0,1.0000,HOLD,-0.00,67554370058.28,67554370058.28
2020-06-11,11168.1920,-0.049975,9.9095,0.3681,0.3374,0.9000,0,0,0.9000,TRADE,5760826409.95,51847437689.52,57608264099.47
2020-06-12,11256.3230,+0.007891,10.1244,0.3549,0.3375,0.9000,0,1,0.0000,TRADE,58732683011.61,0.00,58732683011.61
2020-06-15,11388.0798,+0.011705,10.4813,0.3367,0.3376,0.9000,0,0,0.9000,TRADE,5873306904.60,52859762141.39,58733069045.99
2020-06-16,11589.1705,+0.017658,11.0353,0.3269,0.3380,0.9000,0,0,0.9000,HOLD,5873319772.47,55653591555.43,61526911327.89
2020-06-17,11627.7409,+0.003328,11.1428,0.3291,0.3377,0.9000,0,0,0.9000,HOLD,5873332640.36,56195488275.46,62068820915.83
2020-06-18,11662.1894,+0.002963,11.2287,0.3157,0.3377,0.9000,0,0,0.9000,HOLD,5873345508.29,56629020080.36,62502365588.65
2020-06-19,11659.7106,-0.000213,11.2132,0.3254,0.3376,0.9000,0,0,0.9000,HOLD,5873358376.24,56550739162.85,62424097539.09
2020-06-22,11801.4706,+0.012158,11.6120,0.3138,0.3378,0.9000,0,0,0.9000,HOLD,5873396980.27,58561807493.96,64435204474.23
2020-06-23,11894.0702,+0.007846,11.9152,0.3123,0.3378,0.9000,0,0,0.9000,HOLD,5873409848.34,60091180766.85,65964590615.19
2020-06-24,11652.7831,-0.020286,11.2132,0.3358,0.3380,0.9000,0,0,0.9000,HOLD,5873422716.44,56550739162.85,62424161879.28
2020-06-25,11768.2738,+0.009911,11.5105,0.3181,0.3381,0.9000,0,0,0.9000,HOLD,5873435584.56,58050023628.88,63923459213.44
2020-06-26,11474.1462,-0.024993,10.6831,0.3381,0.3392,0.9000,0,0,0.9000,HOLD,5873448452.71,53877341929.75,59750790382.46
2020-06-29,11604.8658,+0.011393,11.0246,0.3230,0.3393,0.9000,0,0,0.9000,HOLD,5873487057.33,55599387454.86,61472874512.19
2020-06-30,11834.0508,+0.019749,11.6585,0.3075,0.3396,0.9000,0,0,0.9000,HOLD,5873499925.59,58796631009.12,64670130934.71
2020-07-01,11976.6582,+0.012051,12.0752,0.2951,0.3398,1.0000,0,0,1.0000,TRADE,0.00,66771526651.39,66771526651.39
2020-07-02,12051.3969,+0.006240,12.3319,0.2860,0.3398,1.0000,0,0,1.0000,HOLD,0.00,68190933593.82,68190933593.82
2020-07-06,12356.8988,+0.025350,13.2381,0.3020,0.3406,1.0000,0,0,1.0000,HOLD,0.00,73201762836.71,73201762836.71
2020-07-07,12263.6196,-0.007549,12.9778,0.3172,0.3406,1.0000,0,0,1.0000,HOLD,0.00,71762554018.13,71762554018.13
2020-07-08,12429.8963,+0.013559,13.4769,0.3105,0.3408,1.0000,0,0,1.0000,HOLD,0.00,74522155123.71,74522155123.71
2020-07-09,12532.5969,+0.008262,13.8136,0.3268,0.3407,1.0000,0,0,1.0000,HOLD,0.00,76383879559.87,76383879559.87
2020-07-10,12627.8523,+0.007601,14.1061,0.3202,0.3408,1.0000,0,0,1.0000,HOLD,0.00,78001336908.16,78001336908.16
2020-07-13,12355.0204,-0.021606,13.2345,0.3760,0.3415,0.9000,0,0,0.9000,TRADE,7318196096.06,65863764864.51,73181960960.56
2020-07-14,12456.7678,+0.008235,13.5151,0.3761,0.3416,0.9000,0,0,0.9000,HOLD,7318214132.83,67260059773.63,74578273906.46
